ts,symbol,side,price,quantity,signed_qty,fee,cash_flow,position_qty,avg_cost,realized_pnl_trade,realized_pnl_cum
2024-01-10 13:55:00+00:00,GBPUSD,sell,1.272425,1.0,-1.0,0.0,1.272425,-1.0,1.272425,0.0,0.020349577750641723
2024-01-10 15:45:00+00:00,GBPUSD,buy,1.2735008882010674,1.0,1.0,0.0,-1.2735008882010674,0.0,0.0,-0.0010758882010675208,0.019273689549574202
2024-01-10 16:35:00+00:00,GBPUSD,sell,1.272095,1.0,-1.0,0.0,1.272095,-1.0,1.272095,0.0,0.019273689549574202
2024-01-10 17:05:00+00:00,GBPUSD,buy,1.2729087252804392,1.0,1.0,0.0,-1.2729087252804392,0.0,0.0,-0.0008137252804392148,0.018459964269134987
2024-01-10 20:00:00+00:00,GBPUSD,buy,1.27436,1.0,1.0,0.0,-1.27436,1.0,1.27436,0.0,0.018459964269134987
2024-01-10 20:10:00+00:00,GBPUSD,sell,1.2737918464836742,1.0,-1.0,0.0,1.2737918464836742,0.0,0.0,-0.0005681535163257756,0.017891810752809212
2024-01-10 20:20:00+00:00,GBPUSD,sell,1.27338,1.0,-1.0,0.0,1.27338,-1.0,1.27338,0.0,0.017891810752809212
2024-01-10 23:40:00+00:00,GBPUSD,buy,1.2744906211176257,1.0,1.0,0.0,-1.2744906211176257,0.0,0.0,-0.0011106211176257208,0.01678118963518349
2024-01-11 00:30:00+00:00,GBPUSD,buy,1.274975,1.0,1.0,0.0,-1.274975,1.0,1.274975,0.0,0.01678118963518349
2024-01-11 01:45:00+00:00,GBPUSD,sell,1.2759060419946842,1.0,-1.0,0.0,1.2759060419946842,0.0,0.0,0.0009310419946841897,0.01771223162986768
2024-01-11 02:10:00+00:00,GBPUSD,buy,1.27645,1.0,1.0,0.0,-1.27645,1.0,1.27645,0.0,0.01771223162986768
