entry_idx,exit_idx,entry_ts,exit_ts,side,entry,stop,target,exit_price,exit_reason,gross_ret,net_ret,risk_pct,r_multiple
3745,3756,2024-01-18 22:05:00+00:00,2024-01-18 23:00:00+00:00,short,1.08742,1.0876904780546408,1.0868790438907185,1.0876904780546408,stop,-0.0002487337501984044,-0.00034873375019840437,0.0002487337501984098,-1.4020363079726428
3786,3846,2024-01-19 01:30:00+00:00,2024-01-19 06:30:00+00:00,long,1.08831,1.0875847689318547,1.0897604621362909,1.0875847689318547,stop,-0.0006663828028277141,-0.0007663828028277142,0.0006663828028276603,-1.1500638948449153
3852,3854,2024-01-19 07:00:00+00:00,2024-01-19 07:10:00+00:00,long,1.08825,1.0875188589686053,1.0897122820627891,1.0875188589686053,stop,-0.0006718502470890453,-0.0007718502470890453,0.000671850247088996,-1.1488426911867464
3859,3867,2024-01-19 07:35:00+00:00,2024-01-19 08:15:00+00:00,long,1.088295,1.087416370026606,1.0900522599467881,1.087416370026606,stop,-0.000807345410384186,-0.000907345410384186,0.0008073454103841804,-1.1238627204538851
3874,3906,2024-01-19 08:50:00+00:00,2024-01-19 11:30:00+00:00,long,1.087605,1.086764480442502,1.0892860391149957,1.0892860391149957,target,0.0015456338606347764,0.0014456338606347763,0.0007728169303174087,1.870603246451171
3909,3943,2024-01-19 11:45:00+00:00,2024-01-19 14:35:00+00:00,short,1.08856,1.08936408486479,1.0869518302704197,1.0869518302704197,target,0.0014773367839900908,0.0013773367839900908,0.0007386683919950312,1.8646212523125458
3947,4019,2024-01-19 14:55:00+00:00,2024-01-19 20:55:00+00:00,long,1.088055,1.0864900766482963,1.0911848467034073,1.089515,time,0.0013418439325219023,0.0012418439325219022,0.0014382759618802928,0.8634253540850286
4082,4126,2024-01-22 02:10:00+00:00,2024-01-22 05:50:00+00:00,long,1.0903,1.0899351132659965,1.0910297734680072,1.0899351132659965,stop,-0.00033466636155510265,-0.00043466636155510265,0.00033466636155515806,-1.2988050494123475
4128,4147,2024-01-22 06:00:00+00:00,2024-01-22 07:35:00+00:00,long,1.0905,1.089922201637097,1.091655596725806,1.089922201637097,stop,-0.0005298471920247572,-0.0006298471920247572,0.0005298471920247117,-1.188733658149967
4152,4224,2024-01-22 08:00:00+00:00,2024-01-22 14:00:00+00:00,short,1.08949,1.0904361472614772,1.0875977054770458,1.08872,time,0.0007067527008051133,0.0006067527008051133,0.0008684313407898429,0.6986766501938908
4238,4242,2024-01-22 15:10:00+00:00,2024-01-22 15:30:00+00:00,long,1.089565,1.0886337555845023,1.0914274888309952,1.0886337555845023,stop,-0.0008546937681530586,-0.0009546937681530587,0.0008546937681530099,-1.1170009687787328
4246,4266,2024-01-22 15:50:00+00:00,2024-01-22 17:30:00+00:00,short,1.088575,1.0898880539202296,1.085948892159541,1.0898880539202296,stop,-0.0012062135546282438,-0.0013062135546282438,0.0012062135546283097,-1.0829040583512963
4271,4277,2024-01-22 17:55:00+00:00,2024-01-22 18:25:00+00:00,short,1.08965,1.090021580037508,1.0889068399249842,1.0889068399249842,target,0.0006820172303177996,0.0005820172303177995,0.000341008615158926,1.7067522717565362
4282,4287,2024-01-22 18:50:00+00:00,2024-01-22 19:15:00+00:00,long,1.0888650000000002,1.0883580476760668,1.089878904647867,1.0883580476760668,stop,-0.0004655786749812041,-0.0005655786749812041,0.00046557867498118224,-1.2147864671621338
4301,4332,2024-01-22 20:25:00+00:00,2024-01-22 23:00:00+00:00,long,1.0883500000000002,1.0880026247799224,1.0890447504401557,1.0880026247799224,stop,-0.0003191760188154813,-0.0004191760188154813,0.0003191760188154292,-1.313306742335716
4347,4367,2024-01-23 00:15:00+00:00,2024-01-23 01:55:00+00:00,long,1.0878450000000002,1.0875576200868255,1.0884197598263494,1.0884197598263494,target,0.0005283471692651975,0.00042834716926519754,0.0002641735846325749,1.6214610110980703
4372,4381,2024-01-23 02:20:00+00:00,2024-01-23 03:05:00+00:00,long,1.0891099999999998,1.0885675125652599,1.0901949748694797,1.0885675125652599,stop,-0.0004981016010686679,-0.0005981016010686679,0.0004981016010687137,-1.2007622512849478
4384,4394,2024-01-23 03:20:00+00:00,2024-01-23 04:10:00+00:00,long,1.088895,1.0885727379067092,1.0895395241865815,1.0895395241865815,target,0.0005919066453436983,0.0004919066453436983,0.00029595332267186606,1.6621088732529072
4402,4415,2024-01-23 04:50:00+00:00,2024-01-23 05:55:00+00:00,long,1.0897899999999998,1.0893906815159202,1.090588636968159,1.090588636968159,target,0.0007328356547218196,0.0006328356547218195,0.00036641782736086,1.7270875097774518
4436,4452,2024-01-23 07:40:00+00:00,2024-01-23 09:00:00+00:00,short,1.090605,1.091374459639804,1.089066080720392,1.089066080720392,target,0.001411069341886395,0.001311069341886395,0.0007055346709432062,1.858263518468066
4456,4461,2024-01-23 09:20:00+00:00,2024-01-23 09:45:00+00:00,long,1.089315,1.0885020773722225,1.0909408452555551,1.0885020773722225,stop,-0.0007462695618599691,-0.0008462695618599691,0.0007462695618600183,-1.1339998359529884
4466,4479,2024-01-23 10:10:00+00:00,2024-01-23 11:15:00+00:00,short,1.08831,1.089100996779583,1.0867280064408342,1.0867280064408342,target,0.0014536240218007146,0.0013536240218007145,0.0007268120109003334,1.8624128380342932
4480,4491,2024-01-23 11:20:00+00:00,2024-01-23 12:15:00+00:00,short,1.08653,1.0872681255654295,1.085053748869141,1.0872681255654295,stop,-0.0006793420940327533,-0.0007793420940327533,0.0006793420940328522,-1.1472012403339515
4507,4517,2024-01-23 13:35:00+00:00,2024-01-23 14:25:00+00:00,long,1.0872449999999998,1.0865250364989796,1.0886849270020402,1.0865250364989796,stop,-0.0006621906755333029,-0.000762190675533303,0.0006621906755333118,-1.1510139036138491
4521,4593,2024-01-23 14:45:00+00:00,2024-01-23 20:45:00+00:00,short,1.08533,1.0876731761090856,1.0806436477818284,1.08462,time,0.0006541789133258646,0.0005541789133258646,0.0021589526771449634,0.25668877272568646
